AflII_FalI,0.5685
AflII_FatI,0.8586
AflII_FauNDI,0.7986
AflII_FokI,0.949
AflII_HindIII,0.767
AflII_Hpy188I,0.9436
AflII_HpyCH4V,0.984
AflII_KpnI,0.8912
AflII_MaeIII,0.956
AflII_MboII,0.9673
AflII_MfeI,0.6782
AflII_MluCI,0.8146
AflII_MlyI,0.9631
AflII_MnlI,0.98
AflII_MseI,0.902
AflII_MslI,0.8982
AflII_MssI,0.6656
AflII_NmeAIII,0.9215
AflII_PacI,0.6611
AflII_PaeI,0.6582
AflII_PaeR7I,0.6988
AflII_PasI,0.919
AflII_PciI,0.8636
AflII_PflFI,0.5647
AflII_PpuMI,0.9148
AflII_Psp124BI,0.9492
AflII_PvuII,0.961
AflII_SbfI,0.6991
AflII_SmiI,0.6545
AflII_SmlI,0.9086
AflII_SspI,0.8684
AflII_TaqI,0.9195
AflII_TatI,0.944
AflII_Tru9I,0.902
AflII_TscAI,0.985
AflII_Tsp45I,0.923
AflII_TspDTI,0.7535
AflII_XbaI,0.795
AflII_XcmI,0.8776
AflIII_AgeI,0.7894
AflIII_AgsI,0.9308
AflIII_AhdI,0.8478
AflIII_AhlI,0.7976
AflIII_AjnI,0.9712
AflIII_AjuI,0.7633
AflIII_AluBI,0.986
AflIII_Alw21I,0.95
AflIII_AlwNI,0.9444
AflIII_Ama87I,0.9232
AflIII_AseI,0.8417
AflIII_Asp700I,0.8113
AflIII_AspA2I,0.7376
AflIII_AsuHPI,0.9807
AflIII_AsuII,0.8068
AflIII_AxyI,0.9209
AflIII_BaeGI,0.887
AflIII_BalI,0.9642
AflIII_BamHI,0.8982
AflIII_BanII,0.9662
AflIII_BauI,0.9037
AflIII_BbsI,0.8766
AflIII_BbvI,0.9549
AflIII_BccI,0.9505
AflIII_BciT130I,0.9702
AflIII_BciVI,0.8831
AflIII_BclI,0.8126
AflIII_BfaI,0.9671
AflIII_BfmI,0.9439
AflIII_BfuCI,0.9709
AflIII_BglII,0.8399
AflIII_BlpI,0.8687
AflIII_BmcAI,0.8962
AflIII_BmrI,0.9657
AflIII_BmtI,0.7926
AflIII_BplI,0.892
AflIII_BpmI,0.9692
AflIII_Bpu10I,0.8868
AflIII_BpuEI,0.9641
AflIII_BsaJI,0.9676
AflIII_BsaWI,0.9001
AflIII_BsaXI,0.8568
AflIII_Bse118I,0.9613
AflIII_Bse1I,0.9735
AflIII_Bse3DI,0.7312
AflIII_BseGI,0.9312
AflIII_BseMII,0.9496
AflIII_BseRI,0.9511
AflIII_BsgI,0.9525
AflIII_BshFI,0.9356
AflIII_BsiSI,0.898
AflIII_BsmI,0.837
AflIII_Bsp1286I,0.9667
AflIII_Bsp1407I,0.8442
AflIII_Bsp19I,0.7437
AflIII_BspCNI,0.9496
AflIII_BspHI,0.8394
AflIII_BspMAI,0.9424
AflIII_BspQI,0.9042
AflIII_BssT1I,0.9767
AflIII_Bst6I,0.9282
AflIII_BstDEI,0.9682
AflIII_BstDSI,0.9315
AflIII_BstEII,0.8147
AflIII_BstENI,0.9519
AflIII_BstKTI,0.9699
AflIII_BstNSI,0.8072
AflIII_BstX2I,0.9148
AflIII_BstXI,0.854
AflIII_BtsI,0.9138
AflIII_BtsIMutI,0.9933
AflIII_CsiI,0.8439
AflIII_Csp6I,0.9738
AflIII_CspCI,0.7892
AflIII_CviAII,0.854
AflIII_DraI,0.871
AflIII_Eco147I,0.9553
AflIII_Eco32I,0.8306
AflIII_EcoO109I,0.9592
AflIII_EcoT22I,0.8571
AflIII_FaeI,0.8491
AflIII_FalI,0.7372
AflIII_FatI,0.8554
AflIII_FauNDI,0.8597
AflIII_FokI,0.9123
AflIII_HindIII,0.8184
AflIII_Hpy188I,0.958
AflIII_HpyCH4V,0.9713
AflIII_KpnI,0.9267
AflIII_MaeIII,0.9426
AflIII_MboII,0.9796
AflIII_MfeI,0.8451
AflIII_MluCI,0.8107
AflIII_MlyI,0.9642
AflIII_MnlI,0.9801
AflIII_MseI,0.9048
AflIII_MslI,0.948
AflIII_MssI,0.8044
AflIII_NmeAIII,0.9434
AflIII_PacI,0.8053
AflIII_PaeI,0.8545
AflIII_PaeR7I,0.8123
AflIII_PasI,0.9305
AflIII_PciI,0.804
AflIII_PflFI,0.8358
AflIII_PpuMI,0.9232
AflIII_Psp124BI,0.9399
AflIII_PvuII,0.8923
AflIII_SbfI,0.8291
AflIII_SmiI,0.8165
AflIII_SmlI,0.9778
AflIII_SspI,0.9532
AflIII_TaqI,0.9229
AflIII_TatI,0.9028
AflIII_Tru9I,0.9048
AflIII_TscAI,0.9924
AflIII_Tsp45I,0.8997
AflIII_TspDTI,0.8115
AflIII_XbaI,0.8643
AflIII_XcmI,0.9328
AgeI_AgsI,0.9134
AgeI_AhdI,0.5173
AgeI_AhlI,0.5943
AgeI_AjnI,0.9712
AgeI_AjuI,0.9574
AgeI_AluBI,0.9812
AgeI_Alw21I,0.9173
AgeI_AlwNI,0.9133
AgeI_Ama87I,0.9187
AgeI_AseI,0.744
AgeI_Asp700I,0.1581
AgeI_AspA2I,0.5822
AgeI_AsuHPI,0.9859
AgeI_AsuII,NA
AgeI_AxyI,0.9463
AgeI_BaeGI,0.8742
AgeI_BalI,0.8793
AgeI_BamHI,0.806
AgeI_BanII,0.9693
AgeI_BauI,0.7656
AgeI_BbsI,0.7538
AgeI_BbvI,0.9455
AgeI_BccI,0.9583
AgeI_BciT130I,0.9699
AgeI_BciVI,0.6596
AgeI_BclI,0.6473
AgeI_BfaI,0.9497
AgeI_BfmI,0.8767
AgeI_BfuCI,0.9203
AgeI_BglII,0.7991
AgeI_BlpI,0.867
AgeI_BmcAI,0.7852
AgeI_BmrI,0.9454
AgeI_BmtI,0.631
AgeI_BplI,0.6611
AgeI_BpmI,0.9682
AgeI_Bpu10I,0.7387
AgeI_BpuEI,0.9543
AgeI_BsaJI,0.9715
AgeI_BsaWI,0.7842
AgeI_BsaXI,0.6564
AgeI_Bse118I,0.8949
AgeI_Bse1I,0.9738
AgeI_Bse3DI,0.432
AgeI_BseGI,0.9647
AgeI_BseMII,0.958
AgeI_BseRI,0.9167
AgeI_BsgI,0.9448
AgeI_BshFI,0.9636
AgeI_BsiSI,0.9465
AgeI_BsmI,0.7446
AgeI_Bsp1286I,0.9635
AgeI_Bsp1407I,0.6045
AgeI_Bsp19I,0.7758
AgeI_BspCNI,0.9562
AgeI_BspHI,NA
AgeI_BspMAI,0.8313
AgeI_BspQI,0.8541
AgeI_BssT1I,0.9805
AgeI_Bst6I,0.8997
AgeI_BstDEI,0.9666
AgeI_BstDSI,0.9102
AgeI_BstEII,0.5954
AgeI_BstENI,0.8238
AgeI_BstKTI,0.9203
AgeI_BstNSI,0.6773
AgeI_BstX2I,0.8641
AgeI_BstXI,0.4801
AgeI_BtsI,0.8943
AgeI_BtsIMutI,0.9797
AgeI_CsiI,0.6936
AgeI_Csp6I,0.9505
AgeI_CspCI,0.4216
AgeI_CviAII,0.8915
AgeI_DraI,0.9446
AgeI_Eco147I,0.8789
AgeI_Eco32I,NA
AgeI_EcoO109I,0.9719
AgeI_EcoT22I,0.7408
AgeI_FaeI,0.8839
AgeI_FalI,0.3611
AgeI_FatI,0.8926
AgeI_FauNDI,0.7169
AgeI_FokI,0.9302
AgeI_HindIII,0.6106
AgeI_Hpy188I,0.9564
AgeI_HpyCH4V,0.9851
AgeI_KpnI,0.8003
AgeI_MaeIII,0.9414
AgeI_MboII,0.9758
AgeI_MfeI,NA
AgeI_MluCI,0.8132
AgeI_MlyI,0.9633
AgeI_MnlI,0.979
AgeI_MseI,0.8998
AgeI_MslI,0.9081
AgeI_MssI,NA
AgeI_NmeAIII,0.9102
AgeI_PacI,NA
AgeI_PaeI,0.8824
AgeI_PaeR7I,0.5474
AgeI_PasI,0.8714
AgeI_PciI,0.6462
AgeI_PflFI,0.7
AgeI_PpuMI,0.9257
AgeI_Psp124BI,0.8582
AgeI_PvuII,0.8807
AgeI_SbfI,NA
AgeI_SmiI,NA
AgeI_SmlI,0.9306
AgeI_SspI,0.7104
AgeI_TaqI,0.9246
AgeI_TatI,0.8993
AgeI_Tru9I,0.8998
AgeI_TscAI,0.9764
AgeI_Tsp45I,0.9294
AgeI_TspDTI,0.782
AgeI_XbaI,0.6831
AgeI_XcmI,0.874
AgsI_AhdI,0.8954
AgsI_AhlI,0.8997
AgsI_AjnI,0.9806
AgsI_AjuI,0.9
AgsI_AluBI,0.9415
AgsI_Alw21I,0.9243
AgsI_AlwNI,0.9004
AgsI_Ama87I,0.9828
AgsI_AseI,0.9112
AgsI_Asp700I,0.8915
AgsI_AspA2I,0.9661
AgsI_AsuHPI,0.937
AgsI_AsuII,0.889
AgsI_AxyI,0.9135
AgsI_BaeGI,0.9826
AgsI_BalI,0.835
AgsI_BamHI,0.8945
AgsI_BanII,0.9678
AgsI_BauI,0.9083
AgsI_BbsI,0.8193
AgsI_BbvI,0.9897
AgsI_BccI,0.9051
AgsI_BciT130I,0.9806
AgsI_BciVI,0.9449
AgsI_BclI,0.8869
AgsI_BfaI,0.8942
AgsI_BfmI,0.9011
AgsI_BfuCI,0.8383
AgsI_BglII,0.8824
AgsI_BlpI,0.8796
AgsI_BmcAI,0.8903
AgsI_BmrI,0.9469
AgsI_BmtI,0.9336
AgsI_BplI,0.9487
AgsI_BpmI,0.9155
AgsI_Bpu10I,0.7714
AgsI_BpuEI,0.9345
AgsI_BsaJI,0.9919
AgsI_BsaWI,0.8644
AgsI_BsaXI,0.9463
AgsI_Bse118I,0.9551
AgsI_Bse1I,0.9705
AgsI_Bse3DI,0.873
AgsI_BseGI,0.9575
AgsI_BseMII,0.9308
AgsI_BseRI,0.9621
AgsI_BsgI,0.9349
AgsI_BshFI,0.994
AgsI_BsiSI,0.9625
AgsI_BsmI,0.8648
AgsI_Bsp1286I,0.9847
AgsI_Bsp1407I,0.902
AgsI_Bsp19I,0.8642
AgsI_BspCNI,0.9286
AgsI_BspHI,0.8888
AgsI_BspMAI,0.8808
AgsI_BspQI,0.9098
AgsI_BssT1I,0.9286
AgsI_Bst6I,0.9575
AgsI_BstDEI,0.942
AgsI_BstDSI,0.9795
AgsI_BstEII,0.8885
AgsI_BstENI,0.8905
AgsI_BstKTI,0.8384
AgsI_BstNSI,0.898
AgsI_BstX2I,0.8781
AgsI_BstXI,0.8868
AgsI_BtsI,0.9297
AgsI_BtsIMutI,0.9138
AgsI_CsiI,0.9264
AgsI_Csp6I,0.9721
AgsI_CspCI,0.9357
AgsI_CviAII,0.8386
AgsI_DraI,0.9218
AgsI_Eco147I,0.8824
AgsI_Eco32I,0.9088
AgsI_EcoO109I,0.9721
AgsI_EcoT22I,0.9105
AgsI_FaeI,0.839
AgsI_FalI,0.8563
AgsI_FatI,0.8386
AgsI_FauNDI,0.9365
AgsI_FokI,0.9628
AgsI_HindIII,0.9153
AgsI_Hpy188I,0.9105
AgsI_HpyCH4V,0.942
AgsI_KpnI,0.8925
AgsI_MaeIII,0.8755
AgsI_MboII,0.9007
AgsI_MfeI,0.9209
AgsI_MluCI,0.8197
AgsI_MlyI,0.9041
AgsI_MnlI,0.9826
AgsI_MseI,0.8353
AgsI_MslI,0.8994
AgsI_MssI,0.909
AgsI_NmeAIII,0.9751
AgsI_PacI,0.8856
AgsI_PaeI,0.9349
AgsI_PaeR7I,0.9582
AgsI_PasI,0.9301
AgsI_PciI,0.8923
AgsI_PflFI,0.9295
AgsI_PpuMI,0.8973
AgsI_Psp124BI,0.8852
AgsI_PvuII,0.9611
AgsI_SbfI,0.9024
AgsI_SmiI,0.9065
AgsI_SmlI,0.9638
AgsI_SspI,0.9451
AgsI_TaqI,0.9516
AgsI_TatI,0.9104
AgsI_Tru9I,0.8353
AgsI_TscAI,0.9121
AgsI_Tsp45I,0.9123
AgsI_TspDTI,0.8894
AgsI_XbaI,0.9285
AgsI_XcmI,0.9788
AhdI_AhlI,0.8039
AhdI_AjnI,0.9716
AhdI_AjuI,0.86
AhdI_AluBI,0.9776
AhdI_Alw21I,0.9159
AhdI_AlwNI,0.9062
AhdI_Ama87I,0.8984
AhdI_AseI,0.8978
AhdI_Asp700I,0.7503
AhdI_AspA2I,0.7904
AhdI_AsuHPI,0.984
AhdI_AsuII,0.7169
AhdI_AxyI,0.9449
AhdI_BaeGI,0.9087
AhdI_BalI,0.9053
AhdI_BamHI,0.8555
AhdI_BanII,0.9719
AhdI_BauI,0.78
AhdI_BbsI,0.828
AhdI_BbvI,0.9437
AhdI_BccI,0.95
AhdI_BciT130I,0.9703
AhdI_BciVI,0.7359
AhdI_BclI,0.7272
AhdI_BfaI,0.9407
AhdI_BfmI,0.8823
AhdI_BfuCI,0.9122
AhdI_BglII,0.3237
AhdI_BlpI,0.7786
AhdI_BmcAI,0.8745
AhdI_BmrI,0.9501
AhdI_BmtI,0.729
AhdI_BplI,0.7185
AhdI_BpmI,0.969
AhdI_Bpu10I,0.8068
AhdI_BpuEI,0.9436
AhdI_BsaJI,0.9718
AhdI_BsaWI,0.9059
AhdI_BsaXI,0.6977
AhdI_Bse118I,0.935
AhdI_Bse1I,0.9766
AhdI_Bse3DI,0.519
AhdI_BseGI,0.9638
AhdI_BseMII,0.9555
AhdI_BseRI,0.9043
AhdI_BsgI,0.9838
AhdI_BshFI,0.9627
AhdI_BsiSI,0.9423
AhdI_BsmI,0.9157
AhdI_Bsp1286I,0.968
AhdI_Bsp1407I,0.448
AhdI_Bsp19I,0.9128
AhdI_BspCNI,0.9529
AhdI_BspHI,0.7049
AhdI_BspMAI,0.8521
AhdI_BspQI,0.7909
AhdI_BssT1I,0.9839
AhdI_Bst6I,0.9184
AhdI_BstDEI,0.9658
AhdI_BstDSI,0.9116
AhdI_BstEII,0.5745
AhdI_BstENI,0.8593
AhdI_BstKTI,0.9128
AhdI_BstNSI,0.7971
AhdI_BstX2I,0.894
AhdI_BstXI,0.5123
AhdI_BtsI,0.9159
AhdI_BtsIMutI,0.9776
AhdI_CsiI,0.7802
AhdI_Csp6I,0.9623
AhdI_CspCI,0.4714
AhdI_CviAII,0.8715
AhdI_DraI,0.9544
AhdI_Eco147I,0.9314
AhdI_Eco32I,0.3758
AhdI_EcoO109I,0.9761
AhdI_EcoT22I,0.9008
AhdI_FaeI,0.8627
AhdI_FalI,0.459
AhdI_FatI,0.8734
AhdI_FauNDI,0.7351
AhdI_FokI,0.9445
AhdI_HindIII,0.7916
AhdI_Hpy188I,0.9353
AhdI_HpyCH4V,0.9836
AhdI_KpnI,0.8531
AhdI_MaeIII,0.9392
AhdI_MboII,0.9801
AhdI_MfeI,0.2959
AhdI_MluCI,0.8291
AhdI_MlyI,0.9696
AhdI_MnlI,0.9792
AhdI_MseI,0.908
AhdI_MslI,0.896
AhdI_MssI,0.3432
AhdI_NmeAIII,0.9276
AhdI_PacI,0.4686
AhdI_PaeI,0.5843
AhdI_PaeR7I,0.4465
AhdI_PasI,0.9258
AhdI_PciI,0.6669
AhdI_PflFI,0.6453
AhdI_PpuMI,0.882
AhdI_Psp124BI,0.8436
AhdI_PvuII,0.95
AhdI_SbfI,0.3559
AhdI_SmiI,0.3363
AhdI_SmlI,0.9079
AhdI_SspI,0.8143
AhdI_TaqI,0.9334
AhdI_TatI,0.9446
AhdI_Tru9I,0.908
AhdI_TscAI,0.9753
AhdI_Tsp45I,0.9153
AhdI_TspDTI,0.7603
AhdI_XbaI,0.836
AhdI_XcmI,0.8892
AhlI_AjnI,0.9709
AhlI_AjuI,0.8699
AhlI_AluBI,0.9756
AhlI_Alw21I,0.9154
AhlI_AlwNI,0.906
AhlI_Ama87I,0.8947
AhlI_AseI,0.6504
AhlI_Asp700I,0.6435
AhlI_AspA2I,0.547
AhlI_AsuHPI,0.9865
AhlI_AsuII,0.7857
AhlI_AxyI,0.9263
AhlI_BaeGI,0.8895
AhlI_BalI,0.8608
AhlI_BamHI,0.6556
AhlI_BanII,0.9728
AhlI_BauI,0.7952
AhlI_BbsI,0.7569
AhlI_BbvI,0.9491
AhlI_BccI,0.9572
AhlI_BciT130I,0.9696
AhlI_BciVI,0.7616
AhlI_BclI,0.724
AhlI_BfaI,0.9459
AhlI_BfmI,0.8876
AhlI_BfuCI,0.9014
AhlI_BglII,0.8059
AhlI_BlpI,0.829
AhlI_BmcAI,0.7202
AhlI_BmrI,0.9545
AhlI_BmtI,0.774
AhlI_BplI,0.7619
AhlI_BpmI,0.9699
AhlI_Bpu10I,0.9112
AhlI_BpuEI,0.9551
AhlI_BsaJI,0.9706
AhlI_BsaWI,0.8134
AhlI_BsaXI,0.7153
AhlI_Bse118I,0.8558
AhlI_Bse1I,0.9681
AhlI_Bse3DI,0.7647
AhlI_BseGI,0.9647
AhlI_BseMII,0.964
AhlI_BseRI,0.8742
AhlI_BsgI,0.9618
AhlI_BshFI,0.9627
AhlI_BsiSI,0.9347
AhlI_BsmI,0.8027
AhlI_Bsp1286I,0.9678
AhlI_Bsp1407I,0.1527
AhlI_Bsp19I,0.8421
AhlI_BspCNI,0.9624
AhlI_BspHI,NA
AhlI_BspMAI,0.8514
AhlI_BspQI,0.8392
AhlI_BssT1I,0.9795
AhlI_Bst6I,0.9141
AhlI_BstDEI,0.9678
AhlI_BstDSI,0.933
AhlI_BstEII,0.5438
AhlI_BstENI,0.8996
AhlI_BstKTI,0.9018
AhlI_BstNSI,0.7236
AhlI_BstX2I,0.9028
AhlI_BstXI,0.7669
AhlI_BtsI,0.9347
AhlI_BtsIMutI,0.9762
AhlI_CsiI,0.6858
AhlI_Csp6I,0.9385
AhlI_CspCI,0.541
AhlI_CviAII,0.8687
AhlI_DraI,0.9473
AhlI_Eco147I,0.9323
AhlI_Eco32I,NA
AhlI_EcoO109I,0.9778
AhlI_EcoT22I,0.7061
AhlI_FaeI,0.8605
AhlI_FalI,0.4783
AhlI_FatI,0.8702
AhlI_FauNDI,0.8267
AhlI_FokI,0.9391
AhlI_HindIII,0.613
AhlI_Hpy188I,0.9319
AhlI_HpyCH4V,0.9886
AhlI_KpnI,0.5689
AhlI_MaeIII,0.9451
AhlI_MboII,0.9757
AhlI_MfeI,NA
AhlI_MluCI,0.8627
AhlI_MlyI,0.9667
AhlI_MnlI,0.9795
AhlI_MseI,0.9051
AhlI_MslI,0.8944
AhlI_MssI,NA
AhlI_NmeAIII,0.9221
AhlI_PacI,NA
AhlI_PaeI,0.4888
AhlI_PaeR7I,0.5405
AhlI_PasI,0.8546
AhlI_PciI,0.6388
AhlI_PflFI,0.8237
AhlI_PpuMI,0.9163
AhlI_Psp124BI,0.8983
AhlI_PvuII,0.9517
AhlI_SbfI,0.4604
AhlI_SmiI,NA
AhlI_SmlI,0.9511
AhlI_SspI,0.7133
AhlI_TaqI,0.932
AhlI_TatI,0.8905
AhlI_Tru9I,0.9051
AhlI_TscAI,0.9725
AhlI_Tsp45I,0.9382
AhlI_TspDTI,0.7943
AhlI_XbaI,0.8637
AhlI_XcmI,0.8815
AjnI_AjuI,0.9653
AjnI_AluBI,0.9719
AjnI_Alw21I,0.9845
AjnI_AlwNI,0.9679
AjnI_Ama87I,0.9723
AjnI_AseI,0.9746
AjnI_Asp700I,0.9697
AjnI_AspA2I,0.977
AjnI_AsuHPI,0.9848
AjnI_AsuII,0.9697
AjnI_AxyI,0.9727
AjnI_BaeGI,0.9798
AjnI_BalI,0.9725
AjnI_BamHI,0.9703
AjnI_BanII,0.9784
AjnI_BauI,0.9676
AjnI_BbsI,0.9725
AjnI_BbvI,0.9819
AjnI_BccI,0.9795
AjnI_BciT130I,0.97
AjnI_BciVI,0.975
AjnI_BclI,0.9709
AjnI_BfaI,0.9859
AjnI_BfmI,0.9695
AjnI_BfuCI,0.9783
AjnI_BglII,0.9744
AjnI_BlpI,0.9718
AjnI_BmcAI,0.9714
AjnI_BmrI,0.9673
AjnI_BmtI,0.9707
AjnI_BplI,0.966
AjnI_BpmI,0.9748
AjnI_Bpu10I,0.9534
AjnI_BpuEI,0.9729
AjnI_BsaJI,0.9811
AjnI_BsaWI,0.9682
AjnI_BsaXI,0.9661
AjnI_Bse118I,0.9717
AjnI_Bse1I,0.9803
AjnI_Bse3DI,0.9735
AjnI_BseGI,0.9715
AjnI_BseMII,0.9687
AjnI_BseRI,0.9706
AjnI_BsgI,0.9649
AjnI_BshFI,0.988
AjnI_BsiSI,0.9706
AjnI_BsmI,0.9799
AjnI_Bsp1286I,0.9834
AjnI_Bsp1407I,0.9719
AjnI_Bsp19I,0.979
AjnI_BspCNI,0.9689
AjnI_BspHI,0.9717
AjnI_BspMAI,0.97
AjnI_BspQI,0.9723
AjnI_BssT1I,0.9817
AjnI_Bst6I,0.9701
AjnI_BstDEI,0.9735
AjnI_BstDSI,0.984
AjnI_BstEII,0.9699
AjnI_BstENI,0.9766
AjnI_BstKTI,0.9787
AjnI_BstNSI,0.9771
AjnI_BstX2I,0.9743
AjnI_BstXI,0.9708
AjnI_BtsI,0.9739
AjnI_BtsIMutI,0.9767
AjnI_CsiI,0.9708
AjnI_Csp6I,0.9832
AjnI_CspCI,0.967
AjnI_CviAII,0.9885
AjnI_DraI,0.9801
AjnI_Eco147I,0.972
AjnI_Eco32I,0.9717
AjnI_EcoO109I,0.9826
AjnI_EcoT22I,0.9708
AjnI_FaeI,0.9884
AjnI_FalI,0.9757
AjnI_FatI,0.9887
AjnI_FauNDI,0.9711
AjnI_FokI,0.9724
AjnI_HindIII,0.9681
AjnI_Hpy188I,0.988
AjnI_HpyCH4V,0.9838
AjnI_KpnI,0.971
AjnI_MaeIII,0.9789
AjnI_MboII,0.981
AjnI_MfeI,0.9703
AjnI_MluCI,0.9407
AjnI_MlyI,0.9722
AjnI_MnlI,0.9706
AjnI_MseI,0.9608
AjnI_MslI,0.9722
AjnI_MssI,0.9708
AjnI_NmeAIII,0.9703
AjnI_PacI,0.9695
AjnI_PaeI,0.976
AjnI_PaeR7I,0.9736
AjnI_PasI,0.9707
AjnI_PciI,0.9712
AjnI_PflFI,0.9647
AjnI_PpuMI,0.9767
AjnI_Psp124BI,0.9793
AjnI_PvuII,0.9714
AjnI_SbfI,0.971
AjnI_SmiI,0.9708
AjnI_SmlI,0.9722
AjnI_SspI,0.9737
AjnI_TaqI,0.9759
AjnI_TatI,0.9749
AjnI_Tru9I,0.9608
AjnI_TscAI,0.9778
AjnI_Tsp45I,0.9674
AjnI_TspDTI,0.9833
AjnI_XbaI,0.9735
AjnI_XcmI,0.9694
AjuI_AluBI,0.9726
AjuI_Alw21I,0.8743
AjuI_AlwNI,0.8003
AjuI_Ama87I,0.8689
AjuI_AseI,0.5028
AjuI_Asp700I,0.7936
AjuI_AspA2I,0.4758
AjuI_AsuHPI,0.9813
AjuI_AsuII,0.9419
AjuI_AxyI,0.8033
AjuI_BaeGI,0.8666
AjuI_BalI,0.7944
AjuI_BamHI,0.8822
AjuI_BanII,0.9484
AjuI_BauI,0.5745
AjuI_BbsI,0.7042
AjuI_BbvI,0.9488
AjuI_BccI,0.9637
AjuI_BciT130I,0.9642
AjuI_BciVI,0.7146
AjuI_BclI,0.7539
AjuI_BfaI,0.929
AjuI_BfmI,0.8591
AjuI_BfuCI,0.902
AjuI_BglII,0.6261
AjuI_BlpI,0.6509
AjuI_BmcAI,0.5483
AjuI_BmrI,0.8898
AjuI_BmtI,0.4647
AjuI_BplI,0.6412
AjuI_BpmI,0.9298
AjuI_Bpu10I,0.737
AjuI_BpuEI,0.9061
AjuI_BsaJI,0.9708
AjuI_BsaWI,0.5606
AjuI_BsaXI,0.7171
AjuI_Bse118I,0.6116
AjuI_Bse1I,0.9752
AjuI_Bse3DI,0.3785
AjuI_BseGI,0.9618
AjuI_BseMII,0.9536
AjuI_BseRI,0.9163
AjuI_BsgI,0.9471
AjuI_BshFI,0.9656
AjuI_BsiSI,0.9341
AjuI_BsmI,0.6826
AjuI_Bsp1286I,0.9604
AjuI_Bsp1407I,0.5271
AjuI_Bsp19I,0.3829
AjuI_BspCNI,0.9515
AjuI_BspHI,0.565
AjuI_BspMAI,0.7361
AjuI_BspQI,0.5854
AjuI_BssT1I,0.9679
AjuI_Bst6I,0.8831
AjuI_BstDEI,0.9626
AjuI_BstDSI,0.8768
AjuI_BstEII,0.433
AjuI_BstENI,0.6593
AjuI_BstKTI,0.9021
AjuI_BstNSI,0.698
AjuI_BstX2I,0.7762
AjuI_BstXI,0.5518
AjuI_BtsI,0.9306
AjuI_BtsIMutI,0.9704
AjuI_CsiI,0.6406
AjuI_Csp6I,0.9325
AjuI_CspCI,0.5591
AjuI_CviAII,0.859
AjuI_DraI,0.919
AjuI_Eco147I,0.7623
AjuI_Eco32I,0.4673
AjuI_EcoO109I,0.9463
AjuI_EcoT22I,0.6642
AjuI_FaeI,0.8532
AjuI_FalI,0.4451
AjuI_FatI,0.8601
AjuI_FauNDI,0.6651
AjuI_FokI,0.9435
AjuI_HindIII,0.4363
AjuI_Hpy188I,0.9347
AjuI_HpyCH4V,0.9815
AjuI_KpnI,0.45
AjuI_MaeIII,0.9244
AjuI_MboII,0.9722
AjuI_MfeI,0.808
AjuI_MluCI,0.8413
AjuI_MlyI,0.9531
AjuI_MnlI,0.9787
AjuI_MseI,0.8904
AjuI_MslI,0.908
AjuI_MssI,0.9592
AjuI_NmeAIII,0.7973
AjuI_PacI,0.938
AjuI_PaeI,0.7056
AjuI_PaeR7I,0.4974
AjuI_PasI,0.6929
AjuI_PciI,0.8164
AjuI_PflFI,0.6148
AjuI_PpuMI,0.802
AjuI_Psp124BI,0.6551
AjuI_PvuII,0.8598
AjuI_SbfI,0.4607
AjuI_SmiI,0.9187
AjuI_SmlI,0.9069
AjuI_SspI,0.8531
AjuI_TaqI,0.8837
AjuI_TatI,0.8768
AjuI_Tru9I,0.8904
AjuI_TscAI,0.9656
AjuI_Tsp45I,0.9297
AjuI_TspDTI,0.8347
AjuI_XbaI,0.4583
AjuI_XcmI,0.7889
AluBI_Alw21I,0.971
AluBI_AlwNI,0.981
AluBI_Ama87I,0.9906
AluBI_AseI,0.9754
AluBI_Asp700I,0.9756
AluBI_AspA2I,0.9843
AluBI_AsuHPI,0.9727
AluBI_AsuII,0.9799
AluBI_AxyI,0.9784
AluBI_BaeGI,0.9827
AluBI_BalI,0.9768
AluBI_BamHI,0.9752
AluBI_BanII,0.9829
AluBI_BauI,0.983
AluBI_BbsI,0.9788
AluBI_BbvI,0.9811
AluBI_BccI,0.9698
AluBI_BciT130I,0.972
AluBI_BciVI,0.9755
AluBI_BclI,0.9762
AluBI_BfaI,0.9828
AluBI_BfmI,0.9825
AluBI_BfuCI,0.9675
AluBI_BglII,0.9783
AluBI_BlpI,0.9788
AluBI_BmcAI,0.9757
AluBI_BmrI,0.9843
AluBI_BmtI,0.978
AluBI_BplI,0.9628
AluBI_BpmI,0.9807
AluBI_Bpu10I,0.9837
AluBI_BpuEI,0.9802
AluBI_BsaJI,0.9801
AluBI_BsaWI,0.9826
AluBI_BsaXI,0.9824
AluBI_Bse118I,0.9836
AluBI_Bse1I,0.9868
AluBI_Bse3DI,0.9748
AluBI_BseGI,0.9747
AluBI_BseMII,0.9795
AluBI_BseRI,0.981
AluBI_BsgI,0.9829
AluBI_BshFI,0.9849
AluBI_BsiSI,0.9688
AluBI_BsmI,0.9845
AluBI_Bsp1286I,0.9829
AluBI_Bsp1407I,0.9767
AluBI_Bsp19I,0.9828
AluBI_BspCNI,0.9777
AluBI_BspHI,0.9737
AluBI_BspMAI,0.9825
AluBI_BspQI,0.9769
AluBI_BssT1I,0.9847
AluBI_Bst6I,0.9781
AluBI_BstDEI,0.9717
AluBI_BstDSI,0.9827
AluBI_BstEII,0.9806
AluBI_BstENI,0.9805
AluBI_BstKTI,0.9677
AluBI_BstNSI,0.979
AluBI_BstX2I,0.9776
AluBI_BstXI,0.9739
AluBI_BtsI,0.9654
