Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(AccB7I OR PflMI OR Van91I) AND (BtgI),177_857,20_700,709.0,25.23,940.392,43.79,3.12266269070302,0.980705053720144,0.25|0.2,709
(BmtI OR BspOI) AND (EcoO109I),237_777,80_620,731.0,26.01,969.751,42.46,3.12274285915570,0.971797028768139,0.25|0.2,731
(EcoO109I) AND (SacI OR SstI),277_737,120_580,709.0,25.23,940.788,43.77,3.12284553404324,0.968599203659845,0.25|0.2,709
(SfuI) AND (BaeGI OR BseSI),197_897,40_740,723.0,25.73,959.476,42.92,3.12289581862123,0.970571351845641,0.25|0.2,723
(BanII OR Eco24I) AND (BstEII OR BstPI OR Eco91I OR EcoO65I),197_537,40_380,712.0,25.34,948.637,43.41,3.12462006593944,0.966083188276690,0.25|0.2,712
(BanII OR Eco24I) AND (BmtI OR BspOI),197_557,40_400,709.0,25.23,944.938,43.58,3.12475707899687,0.967101290292313,0.25|0.2,709
(Eam1105I) AND (BaeGI OR BseSI),237_897,80_740,712.0,25.34,949.353,43.37,3.12494773348647,0.969584501027815,0.25|0.2,712
(BanII OR Eco24I) AND (PstI),297_597,140_440,745.0,26.51,994.272,41.41,3.12534893653798,0.948120756354022,0.25|0.2,745
(BaeGI OR BseSI) AND (BamHI),217_777,60_620,708.0,25.2,945.795,43.54,3.12576375607280,0.972154204343067,0.25|0.2,708
(BbvI OR BseXI OR Lsp1109I) AND (KpnI),217_317,60_160,719.0,25.59,963.665,42.73,3.12719719545283,0.938692487789836,0.25|0.2,719
(BfmI OR BstSFI OR SfcI) AND (BsiSI OR MspI),217_317,60_160,812.0,28.9,1089.007,37.81,3.12747464211387,0.900449841433288,0.25|0.2,812
(Eam1105I) AND (BbvI OR BseXI OR Lsp1109I),237_357,80_200,763.0,27.15,1025.668,40.15,3.12848226814126,0.956367411011290,0.25|0.2,763
(BsiSI OR MspI) AND (SspI),197_317,40_160,723.0,25.73,972.552,42.34,3.12877453399814,0.924230579618853,0.25|0.2,723
(BtgI) AND (TaqI),197_617,40_460,712.0,25.34,958.335,42.97,3.12903735596322,0.967651146125181,0.25|0.2,712
(BaeGI OR BseSI) AND (PacI),197_897,40_740,720.0,25.62,969.469,42.47,3.12920143008899,0.968591762942044,0.25|0.2,720
(SfuI) AND (BanII OR Eco24I),197_657,40_500,735.0,26.16,991.208,41.54,3.12987745947130,0.974209205609998,0.25|0.2,735
(BanII OR Eco24I) AND (PacI),197_657,40_500,735.0,26.16,996.232,41.33,3.13207314852319,0.972029237790363,0.25|0.2,735
(BanII OR Eco24I) AND (KpnI),197_597,40_440,738.0,26.26,1000.844,41.14,3.13231002812487,0.960439373072720,0.25|0.2,738
(AhlI OR BcuI OR SpeI) AND (EcoO109I),237_777,80_620,743.0,26.44,1010.455,40.75,3.13352816348030,0.972845076309051,0.25|0.2,743
(BaeGI OR BseSI) AND (BspQI OR LguI OR SapI),237_877,80_720,727.0,25.87,989.179,41.63,3.13374047697486,0.955858490880260,0.25|0.2,727
(BanII OR Eco24I) AND (BauI OR BssSI),197_557,40_400,724.0,25.77,986.138,41.76,3.13419912809987,0.968696548572397,0.25|0.2,724
(EcoO109I) AND (XcmI),277_677,120_520,703.0,25.02,958.323,42.97,3.13455658643346,0.971579590138107,0.25|0.2,703
(BmeT110I OR BsoBI) AND (BbsI OR BpiI),197_797,40_640,711.0,25.3,969.591,42.47,3.13471897487496,0.969660068143083,0.25|0.2,711
(EcoO109I) AND (PaeI OR SphI),237_677,80_520,722.0,25.69,985.757,41.77,3.13523267217317,0.968975692724774,0.25|0.2,722
(Alw21I OR BsiHKAI) AND (BaeGI OR BseSI),237_497,80_340,731.0,26.01,1003.036,41.05,3.13739914362066,0.956718673152579,0.25|0.2,731
(AxyI OR Bse21I OR Bsu36I OR Eco81I) AND (BaeGI OR BseSI),237_617,80_460,712.0,25.34,977.121,42.14,3.13746835347852,0.960652823772205,0.25|0.2,712
(BbvI OR BseXI OR Lsp1109I) AND (PaeI OR SphI),217_317,60_160,742.0,26.41,1018.516,40.43,3.13756395049911,0.920948920844211,0.25|0.2,742
(EcoO109I) AND (PvuII),277_637,120_480,729.0,25.94,1000.832,41.14,3.13763365445976,0.959528841201431,0.25|0.2,729
(BaeGI OR BseSI) AND (BauI OR BssSI),217_777,60_620,704.0,25.05,966.988,42.58,3.13784842552401,0.967071122887063,0.25|0.2,704
(BmeT110I OR BsoBI) AND (FalI),197_1117,40_960,703.0,25.02,965.892,42.63,3.13797324401866,0.732810631854300,0.25|0.2,703
(BbvI OR BseXI OR Lsp1109I) AND (CsiI OR MabI OR SexAI),217_317,60_160,714.0,25.41,981.987,41.93,3.13840752665677,0.933152249161452,0.25|0.2,714
(Eam1105I) AND (BanII OR Eco24I),217_637,60_480,711.0,25.3,978.263,42.09,3.13858602715985,0.981292805809094,0.25|0.2,711
(BsiSI OR MspI) AND (TatI),217_337,60_180,709.0,25.23,977.276,42.13,3.13937099828942,0.954260306703552,0.25|0.2,709
(BanII OR Eco24I) AND (PvuII),257_537,100_380,720.0,25.62,993.941,41.43,3.14002810915828,0.978875829974940,0.25|0.2,720
(BmeT110I OR BsoBI) AND (Eco147I OR PceI OR SseBI OR StuI),177_997,20_840,716.0,25.48,989.473,41.62,3.14049092569288,0.977517103707886,0.25|0.2,716
(BsiSI OR MspI) AND (MslI OR RseI),217_317,60_160,718.0,25.55,992.55,41.49,3.14062794945698,0.936766298859941,0.25|0.2,718
(BsaXI) AND (EcoO109I),237_497,80_340,706.0,25.12,976.322,42.18,3.14078837456562,0.943346493282503,0.25|0.2,706
(BbvI OR BseXI OR Lsp1109I) AND (Eco32I),217_317,60_160,717.0,25.52,991.563,41.53,3.14080115710766,0.927328309447794,0.25|0.2,717
(BbvI OR BseXI OR Lsp1109I) AND (PflFI OR PsyI OR Tth111I),237_337,80_180,714.0,25.41,987.971,41.68,3.14104598511427,0.945438419867915,0.25|0.2,714
(BaeGI OR BseSI) AND (TaqI),217_457,60_300,723.0,25.73,1000.679,41.15,3.14115648859020,0.932772718690971,0.25|0.2,723
(AhlI OR BcuI OR SpeI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,721.0,25.66,998.989,41.22,3.14162544145890,0.920679869679815,0.25|0.2,721
(BanII OR Eco24I) AND (SmiI OR SwaI),217_677,60_520,703.0,25.02,974.979,42.23,3.14203993654298,0.981892202425453,0.25|0.2,703
(AflIII) AND (BmeT110I OR BsoBI),197_817,40_660,703.0,25.02,977.078,42.14,3.14297390975057,0.948282155765975,0.25|0.2,703
(BaeGI OR BseSI) AND (SmiI OR SwaI),197_897,40_740,725.0,25.8,1009.965,40.77,3.14396831714210,0.969425309836168,0.25|0.2,725
(BamHI) AND (BanII OR Eco24I),237_677,80_520,723.0,25.73,1007.632,40.87,3.14416365391220,0.985191590652375,0.25|0.2,723
(BbvI OR BseXI OR Lsp1109I) AND (NmeAIII),217_317,60_160,783.0,27.86,1092.31,37.7,3.14458414754086,0.933966927244698,0.25|0.2,783
(BbvI OR BseXI OR Lsp1109I) AND (BspQI OR LguI OR SapI),217_317,60_160,716.0,25.48,999.291,41.21,3.14477895369706,0.931128720041919,0.25|0.2,716
(BbvI OR BseXI OR Lsp1109I) AND (BsiSI OR MspI),217_277,60_120,765.0,27.22,1067.822,38.56,3.14483742909273,0.914677314990746,0.25|0.2,765
(Alw21I OR BsiHKAI) AND (BmeT110I OR BsoBI),197_537,40_380,706.0,25.12,986.718,41.73,3.14538834975046,0.947915755173060,0.25|0.2,706
(CspCI) AND (EcoO109I),237_777,80_620,748.0,26.62,1046.828,39.34,3.14597373253715,0.970338471425921,0.25|0.2,748
(BbvI OR BseXI OR Lsp1109I) AND (BmcAI OR ScaI OR ZrmI),217_317,60_160,730.0,25.98,1021.646,40.3,3.14597757884948,0.924701210159429,0.25|0.2,730
(BbvI OR BseXI OR Lsp1109I) AND (MfeI OR MunI),217_317,60_160,726.0,25.84,1016.561,40.51,3.14619682343337,0.926311567721567,0.25|0.2,726
(BaeGI OR BseSI) AND (NmeAIII),197_517,40_360,712.0,25.34,997.181,41.29,3.14629400135155,0.977018022623368,0.25|0.2,712
(Eco32I) AND (EcoO109I),237_777,80_620,729.0,25.94,1025.816,40.14,3.14834194030289,0.972697965955218,0.25|0.2,729
(BsiSI OR MspI) AND (BssT1I OR Eco130I OR EcoT14I OR ErhI OR StyI),217_317,60_160,751.0,26.73,1058.054,38.92,3.14886789638834,0.894026823995165,0.25|0.2,751
(BanII OR Eco24I) AND (PaeI OR SphI),197_517,40_360,710.0,25.27,1001.547,41.11,3.14941298570104,0.961738696060377,0.25|0.2,710
(AflII OR BfrI OR BspTI OR BstAFI OR MspCI OR Vha464I) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,740.0,26.33,1043.994,39.44,3.14946628298280,0.927319729134378,0.25|0.2,740
(AlwI OR BspPI) AND (BsiSI OR MspI),237_397,80_240,833.0,29.64,1176.495,35.0,3.14994508439593,0.920448744704632,0.25|0.2,833
(BstENI OR EcoNI OR XagI) AND (EcoO109I),237_637,80_480,734.0,26.12,1037.929,39.67,3.15047158650308,0.987006518601057,0.25|0.2,734
(BanII OR Eco24I) AND (CsiI OR MabI OR SexAI),217_657,60_500,715.0,25.44,1015.715,40.54,3.15246582432535,0.979587366040882,0.25|0.2,715
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (EcoO109I),297_637,140_480,718.0,25.55,1022.211,40.28,3.15341610583964,0.945438446785685,0.25|0.2,718
(BbvI OR BseXI OR Lsp1109I) AND (BstENI OR EcoNI OR XagI),217_317,60_160,789.0,28.08,1128.105,36.5,3.15527252090452,0.926945447708813,0.25|0.2,789
(AjuI) AND (EcoO109I),237_737,80_580,730.0,25.98,1043.82,39.45,3.15530275373107,0.962930712402423,0.25|0.2,730
(AccB7I OR PflMI OR Van91I) AND (BbvI OR BseXI OR Lsp1109I),237_337,80_180,745.0,26.51,1066.553,38.61,3.15582616888022,0.948019651557150,0.25|0.2,745
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (BtgI),197_777,40_620,705.0,25.09,1011.488,40.71,3.15677161780233,0.973184391807985,0.25|0.2,705
(BbvI OR BseXI OR Lsp1109I) AND (XcmI),217_317,60_160,786.0,27.97,1131.635,36.39,3.15828382511723,0.934252581282509,0.25|0.2,786
(BaeGI OR BseSI) AND (CsiI OR MabI OR SexAI),217_897,60_740,709.0,25.23,1021.389,40.31,3.15854494116294,0.972878779299882,0.25|0.2,709
(AhlI OR BcuI OR SpeI) AND (BanII OR Eco24I),197_597,40_440,706.0,25.12,1018.388,40.43,3.15910857218955,0.964922485673339,0.25|0.2,706
(BbvI OR BseXI OR Lsp1109I) AND (CspCI),217_317,60_160,706.0,25.12,1024.426,40.2,3.16167589130729,0.929603106728501,0.25|0.2,706
(BanII OR Eco24I) AND (NmeAIII),217_517,60_360,735.0,26.16,1067.395,38.58,3.16203782502185,0.963571213195133,0.25|0.2,735
(BsgI) AND (EcoO109I),277_497,120_340,709.0,25.23,1032.382,39.89,3.16319418865387,0.950886304244829,0.25|0.2,709
(BanII OR Eco24I) AND (EcoO109I),277_497,120_340,716.0,25.48,1042.716,39.49,3.16325301533433,0.964621625002885,0.25|0.2,716
(AspA2I OR AvrII OR BlnI OR XmaJI) AND (EcoO109I),237_757,80_600,736.0,26.19,1072.761,38.38,3.16362516210870,0.971140113072609,0.25|0.2,736
(BbvI OR BseXI OR Lsp1109I) AND (PasI),217_317,60_160,739.0,26.3,1078.499,38.18,3.16417530835975,0.933866762594302,0.25|0.2,739
(Bsp1286I OR SduI) AND (Sfr274I),257_417,100_260,758.0,26.98,1107.248,37.19,3.16457569886798,0.954755802871694,0.25|0.2,758
(AjuI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,709.0,25.23,1037.579,39.69,3.16537493811230,0.929769763581482,0.25|0.2,709
(AlwNI OR CaiI OR PstNI) AND (BaeGI OR BseSI),237_537,80_380,717.0,25.52,1049.829,39.22,3.16559940968375,0.942549118296076,0.25|0.2,717
(BbvI OR BseXI OR Lsp1109I) AND (SacI OR SstI),217_317,60_160,732.0,26.05,1071.918,38.41,3.16565048274088,0.938626640460689,0.25|0.2,732
(AflII OR BfrI OR BspTI OR BstAFI OR MspCI OR Vha464I) AND (EcoO109I),277_797,120_640,703.0,25.02,1029.471,40.0,3.16565879211454,0.978352355761045,0.25|0.2,703
(BanII OR Eco24I) AND (PflFI OR PsyI OR Tth111I),197_497,40_340,728.0,25.91,1066.835,38.6,3.16596587597770,0.958397011728111,0.25|0.2,728
(BspMI) AND (EcoO109I),237_497,80_340,716.0,25.48,1049.439,39.24,3.16604417741540,0.962895739262600,0.25|0.2,716
(AxyI OR Bse21I OR Bsu36I OR Eco81I) AND (EcoO109I),237_597,80_440,707.0,25.16,1036.357,39.73,3.16608997136392,0.976847530745893,0.25|0.2,707
(BbvI OR BseXI OR Lsp1109I) AND (BglII),217_317,60_160,736.0,26.19,1079.665,38.14,3.16641120853805,0.919448013926021,0.25|0.2,736
(EcoO109I) AND (MfeI OR MunI),237_777,80_620,739.0,26.3,1084.994,37.95,3.16678289815461,0.970422542342989,0.25|0.2,739
(BspMI) AND (BanII OR Eco24I),217_457,60_300,762.0,27.12,1120.604,36.75,3.16749719701043,0.960552767074704,0.25|0.2,762
(AccB7I OR PflMI OR Van91I) AND (BaeGI OR BseSI),217_597,60_440,707.0,25.16,1040.357,39.58,3.16776297985319,0.959861547566677,0.25|0.2,707
(BanII OR Eco24I) AND (XcmI),217_557,60_400,758.0,26.98,1117.362,36.85,3.16852469186378,0.965907601190414,0.25|0.2,758
(BssAI) AND (Bsp1286I OR SduI),257_397,100_240,722.0,25.69,1065.665,38.64,3.16908350475996,0.948557771549219,0.25|0.2,722
(BbvI OR BseXI OR Lsp1109I) AND (PstI),217_317,60_160,727.0,25.87,1073.648,38.35,3.16932750857275,0.923532973183777,0.25|0.2,727
(AspA2I OR AvrII OR BlnI OR XmaJI) AND (BbvI OR BseXI OR Lsp1109I),217_317,60_160,710.0,25.27,1049.004,39.25,3.16951879550367,0.932482165468023,0.25|0.2,710
(BbvI OR BseXI OR Lsp1109I) AND (PvuII),237_357,80_200,754.0,26.83,1114.406,36.95,3.16967209580876,0.960200041426326,0.25|0.2,754
(BspMI) AND (BbvI OR BseXI OR Lsp1109I),237_337,80_180,786.0,27.97,1164.558,35.36,3.17073857710409,0.950330669339465,0.25|0.2,786
(BaeGI OR BseSI) AND (PflFI OR PsyI OR Tth111I),197_617,40_460,706.0,25.12,1048.244,39.28,3.17165768419089,0.957997617371162,0.25|0.2,706
(BbvI OR BseXI OR Lsp1109I) AND (BclI OR FbaI OR Ksp22I),217_317,60_160,716.0,25.48,1065.09,38.66,3.17247328485838,0.932567275432224,0.25|0.2,716
(BaeGI OR BseSI) AND (BseRI),237_477,80_320,764.0,27.19,1137.371,36.2,3.17280879210278,0.963758676772482,0.25|0.2,764
(BbvI OR BseXI OR Lsp1109I) AND (Bsp19I OR NcoI),217_317,60_160,749.0,26.65,1115.121,36.93,3.17284017684271,0.934415591499391,0.25|0.2,749
(AjuI) AND (BanII OR Eco24I),197_557,40_400,704.0,25.05,1048.345,39.28,3.17293156905856,0.831366826804871,0.25|0.2,704
(AhlI OR BcuI OR SpeI) AND (BaeGI OR BseSI),217_897,60_740,714.0,25.41,1069.268,38.51,3.17538835810416,0.976593680139999,0.25|0.2,714
(BanII OR Eco24I) AND (BspQI OR LguI OR SapI),217_677,60_520,707.0,25.16,1061.788,38.78,3.17661839897389,0.986213879828704,0.25|0.2,707
(CspAI) AND (Bsp1286I OR SduI),237_377,80_220,717.0,25.52,1077.259,38.22,3.17680097543701,0.946076105762294,0.25|0.2,717
(BmcAI OR ScaI OR ZrmI) AND (EcoO109I),237_777,80_620,722.0,25.69,1084.856,37.96,3.17683489770636,0.972529560593624,0.25|0.2,722
(BbvI OR BseXI OR Lsp1109I) AND (BciVI OR BfuI),217_317,60_160,703.0,25.02,1060.189,38.84,3.17842796886786,0.934598290398082,0.25|0.2,703
(BmeT110I OR BsoBI) AND (BpmI OR GsuI),217_477,60_320,715.0,25.44,1078.45,38.18,3.17849397298058,0.925633542778523,0.25|0.2,715
