(BstKTI) AND (Eco32I OR EcoRV),317_1097,160_940,5566.0,25.53,216.468,7.37,1.58985050261476,0.983351263467132,0.25|0.2,5566
(DpnII OR MboI OR NdeII) AND (BstKTI),297_1117,140_960,5706.0,26.17,222.276,7.18,1.59056080545326,0.980863767641328,0.25|0.2,5706
(DraI) AND (MluCI OR Sse9I OR TasI),297_1157,140_1000,6628.0,30.4,258.229,6.18,1.59062251367785,0.973996802586986,0.25|0.2,6628
(DpnII OR MboI OR NdeII) AND (Eco32I OR EcoRV),317_1157,160_1000,5624.0,25.8,219.168,7.28,1.59073183251804,0.990190709547842,0.25|0.2,5624
(AluBI) AND (TaqI),297_1157,140_1000,7418.0,34.03,289.134,5.52,1.59081233547006,0.976324312282056,0.25|0.2,7418
(ScaI) AND (BstKTI),317_1157,160_1000,5583.0,25.61,217.687,7.33,1.59096486643255,0.986206034466486,0.25|0.2,5583
(AanI OR PsiI) AND (MluCI OR Sse9I OR TasI),297_1157,140_1000,6681.0,30.65,260.539,6.12,1.59103127015074,0.982760052875982,0.25|0.2,6681
(BstKTI) AND (PacI),317_1157,160_1000,5533.0,25.38,215.838,7.39,1.59116723786892,0.991358272976435,0.25|0.2,5533
(BclI) AND (MboII),317_837,160_680,5531.0,25.37,215.782,7.39,1.59121155561862,0.959670475426939,0.25|0.2,5531
(CviAII) AND (MboII),337_1157,180_1000,5485.0,25.16,214.085,7.45,1.59140960733400,0.974186757007752,0.25|0.2,5485
(DpnII OR MboI OR NdeII) AND (PacI),317_1157,160_1000,5525.0,25.34,215.849,7.39,1.59181775861064,0.990102871173726,0.25|0.2,5525
(XmnI) AND (BstKTI),317_1157,160_1000,5724.0,26.26,223.68,7.13,1.59192752897785,0.990707727047693,0.25|0.2,5724
(XmnI) AND (DpnII OR MboI OR NdeII),317_1157,160_1000,5721.0,26.24,223.68,7.13,1.59215520629992,0.990829536829359,0.25|0.2,5721
(ApoI OR XapI) AND (Tru9I),297_517,140_360,5519.0,25.32,215.985,7.39,1.59256319669940,0.979717710595996,0.25|0.2,5519
(ApoI OR XapI) AND (MseI OR SaqAI OR Tru1I),297_517,140_360,5519.0,25.32,215.985,7.39,1.59256319669940,0.979717710595996,0.25|0.2,5519
(BstKTI) AND (SmiI OR SwaI),317_1117,160_960,5455.0,25.02,213.551,7.47,1.59270685452364,0.992279518691248,0.25|0.2,5455
(AflIII) AND (MboII),297_1097,140_940,6860.0,31.47,268.801,5.94,1.59310676435091,0.978700066770683,0.25|0.2,6860
(DpnII OR MboI OR NdeII) AND (ScaI),317_1157,160_1000,5548.0,25.45,217.685,7.33,1.59369205178148,0.991108573267223,0.25|0.2,5548
(Csp6I OR CviQI) AND (TaqI),337_1117,180_960,5671.0,26.01,222.524,7.17,1.59371721075213,0.985601508136653,0.25|0.2,5671
(DpnII OR MboI OR NdeII) AND (SmiI OR SwaI),317_1137,160_980,5460.0,25.04,214.525,7.44,1.59428526793900,0.993843471951368,0.25|0.2,5460
(AseI OR PshBI OR VspI) AND (MboII),317_777,160_620,5760.0,26.42,226.487,7.04,1.59462079581618,0.968113668669679,0.25|0.2,5760
(AlwI) AND (MboII),317_1097,160_940,6097.0,27.97,240.637,6.63,1.59624620961284,0.965297659930944,0.25|0.2,6097
(DpnII OR MboI OR NdeII) AND (TaqI),317_1117,160_960,6327.0,29.02,249.929,6.38,1.59661881706248,0.991340875758534,0.25|0.2,6327
(BstKTI) AND (TaqI),337_1117,180_960,5596.0,25.67,221.212,7.21,1.59693097645313,0.974313184225772,0.25|0.2,5596
(XmnI) AND (MseI OR SaqAI OR Tru1I),277_557,120_400,6924.0,31.76,273.849,5.83,1.59715410017401,0.952773654497613,0.25|0.2,6924
(XmnI) AND (Tru9I),277_557,120_400,6924.0,31.76,273.849,5.83,1.59715410017401,0.952773654497613,0.25|0.2,6924
(BclI) AND (BstKTI),297_1097,140_940,5647.0,25.9,223.649,7.13,1.59774917291867,0.981750842367108,0.25|0.2,5647
(ScaI) AND (MboII),277_837,120_680,6558.0,30.08,259.902,6.14,1.59803820916698,0.973077932792420,0.25|0.2,6558
(Csp6I OR CviQI) AND (MboII),297_517,140_360,5477.0,25.12,217.184,7.35,1.59828508658259,0.984402559797589,0.25|0.2,5477
(BstKTI) AND (PflFI OR PsyI OR Tth111I),297_1117,140_960,5783.0,26.53,229.543,6.95,1.59871086102704,0.981140677100628,0.25|0.2,5783
(BstKTI),297_1097,140_940,5639.0,25.87,223.955,7.12,1.59895866832171,0.979762073983624,0.25|0.2,5639
(BstKTI) AND (MssI OR PmeI),297_1117,140_960,5699.0,26.14,226.52,7.04,1.59930789598066,0.980421088076999,0.25|0.2,5699
(DpnII OR MboI OR NdeII) AND (PflFI OR PsyI OR Tth111I),297_1117,140_960,5768.0,26.46,229.561,6.95,1.59987285621551,0.982824366418234,0.25|0.2,5768
(DpnII OR MboI OR NdeII),297_1097,140_940,5626.0,25.81,223.955,7.12,1.59996103508088,0.980263737968742,0.25|0.2,5626
(BclI) AND (DpnII OR MboI OR NdeII),297_1097,140_940,5626.0,25.81,223.955,7.12,1.59996103508088,0.980263737968742,0.25|0.2,5626
(XmnI) AND (MboII),317_917,160_760,5501.0,25.23,219.138,7.28,1.60027604871933,0.966730794219976,0.25|0.2,5501
(DpnII OR MboI OR NdeII) AND (MssI OR PmeI),297_1117,140_960,5686.0,26.08,226.51,7.04,1.60028052472048,0.980873303400377,0.25|0.2,5686
(MboII) AND (PacI),297_837,140_680,5795.0,26.58,230.908,6.91,1.60038553937230,0.979711695207260,0.25|0.2,5795
(AseI OR PshBI OR VspI) AND (TaqI),297_977,140_820,5455.0,25.02,217.508,7.34,1.60068048012244,0.973539211014596,0.25|0.2,5455
(MboII) AND (SmiI OR SwaI),297_777,140_620,5596.0,25.67,223.324,7.14,1.60105769216198,0.975239448688048,0.25|0.2,5596
(NdeI) AND (MboII),317_917,160_760,5568.0,25.54,222.556,7.17,1.60174008053891,0.961464552293763,0.25|0.2,5568
(MboII) AND (PflFI OR PsyI OR Tth111I),297_837,140_680,5701.0,26.15,228.092,7.0,1.60215901228311,0.980172485333407,0.25|0.2,5701
(Eco32I OR EcoRV) AND (MboII),297_837,140_680,5845.0,26.81,234.775,6.8,1.60386733372125,0.978516980920014,0.25|0.2,5845
(MboII) AND (MssI OR PmeI),297_837,140_680,5617.0,25.76,225.785,7.07,1.60419066236818,0.980703383537181,0.25|0.2,5617
(AlwI) AND (BstKTI),297_1097,140_940,5521.0,25.32,222.054,7.19,1.60444085366287,0.980617275232275,0.25|0.2,5521
(AsuII OR SfuI) AND (MboII),297_1137,140_980,6300.0,28.9,253.62,6.29,1.60484294875908,0.980226495573501,0.25|0.2,6300
(MboII),297_837,140_680,5570.0,25.55,224.336,7.11,1.60504377679003,0.979270565324572,0.25|0.2,5570
(AlwI) AND (DpnII OR MboI OR NdeII),297_1097,140_940,5509.0,25.27,221.974,7.19,1.60522933578090,0.979560613487320,0.25|0.2,5509
(NsiI) AND (TaqI),277_1077,120_920,5462.0,25.05,221.238,7.21,1.60750802797240,0.955634620669083,0.25|0.2,5462
(AlwI) AND (TaqI),297_957,140_800,5612.0,25.74,228.806,6.97,1.61034974645665,0.976718121686910,0.25|0.2,5612
(AflIII) AND (TaqI),277_977,120_820,5475.0,25.11,231.691,6.89,1.62652504050548,0.955162172672631,0.25|0.2,5475
(ScaI) AND (TaqI),237_1077,80_920,5495.0,25.21,241.147,6.62,1.64231416667214,0.939909214615207,0.25|0.2,5495
(NdeI) AND (TaqI),237_1037,80_880,5488.0,25.17,250.852,6.36,1.66000346523434,0.942437562992713,0.25|0.2,5488
(XmnI) AND (TaqI),237_1037,80_880,5460.0,25.04,252.269,6.32,1.66467124294517,0.946190518881479,0.25|0.2,5460
(BclI) AND (TaqI),237_1057,80_900,5563.0,25.52,258.88,6.16,1.66778943999135,0.944288544135721,0.25|0.2,5563
(Eco32I OR EcoRV) AND (TaqI),217_1157,60_1000,5638.0,25.86,269.449,5.92,1.67935150461213,0.951628437820983,0.25|0.2,5638
(SmiI OR SwaI) AND (TaqI),197_1157,40_1000,5579.0,25.59,278.671,5.73,1.69853541463957,0.947703810163941,0.25|0.2,5579
(PflFI OR PsyI OR Tth111I) AND (TaqI),197_1157,40_1000,5532.0,25.37,278.329,5.73,1.70167628780306,0.947436809902523,0.25|0.2,5532
(PacI) AND (TaqI),197_1157,40_1000,5562.0,25.51,280.27,5.69,1.70234562899478,0.947641912141476,0.25|0.2,5562
(AsuII OR SfuI) AND (TaqI),177_1157,20_1000,5491.0,25.19,296.05,5.39,1.73171362170864,0.972707845154825,0.25|0.2,5491
(TaqI),177_1157,20_1000,5491.0,25.19,296.05,5.39,1.73171362170864,0.972707845154825,0.25|0.2,5491
(MssI OR PmeI) AND (TaqI),177_1157,20_1000,5553.0,25.47,299.401,5.33,1.73172557308142,0.972516927859539,0.25|0.2,5553
