Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(BsiSI OR MspI) AND (BtsI),197_297,40_140,515.0,25.75,974.26,42.27,3.27686764313206,0.952258758713560,0.25|0.2,515
(BssAI) AND (TaqI),177_1097,20_940,501.0,25.05,949.625,43.36,3.27771441354510,0.990959611402365,0.25|0.2,501
(BbvI OR BseXI OR Lsp1109I) AND (BssAI),217_317,60_160,522.0,26.1,989.74,41.6,3.27785061947880,0.957334153039919,0.25|0.2,522
(EcoO109I) AND (SmiI OR SwaI),217_737,60_580,503.0,25.15,953.763,43.17,3.27787248547690,0.955788730242563,0.25|0.2,503
(BanII OR Eco24I),197_677,40_520,505.0,25.25,958.709,42.95,3.27839542626524,0.968822416262585,0.25|0.2,505
(BanII OR Eco24I) AND (SacI OR SstI),197_677,40_520,505.0,25.25,958.709,42.95,3.27839542626524,0.968822416262585,0.25|0.2,505
(EcoO109I) AND (PaeI OR SphI),237_657,80_500,502.0,25.1,958.163,42.98,3.28073567917665,0.970531085766110,0.25|0.2,502
(EcoO109I) AND (XcmI),237_577,80_420,512.0,25.6,977.274,42.13,3.28074638371001,0.972048440195739,0.25|0.2,512
(PstI) AND (EcoO109I),237_477,80_320,501.0,25.05,960.874,42.85,3.28282871623172,0.967686301694355,0.25|0.2,501
(AhlI OR BcuI OR SpeI) AND (EcoO109I),237_737,80_580,503.0,25.15,966.454,42.61,3.28361320282588,0.970573352134601,0.25|0.2,503
(BanII OR Eco24I) AND (MssI),197_677,40_520,507.0,25.35,977.016,42.15,3.28489371662168,0.969214479407462,0.25|0.2,507
(Bpu10I) AND (BsiSI OR MspI),217_377,60_220,625.0,31.25,1210.048,34.03,3.28692258084152,0.943397184501127,0.25|0.2,625
(BtgI) AND (PpuMI OR Psp5II),177_737,20_580,505.0,25.25,978.108,42.1,3.28709543292094,0.978139912098810,0.25|0.2,505
