Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites
(BseGI OR BtsCI) AND (Eco147I OR PceI OR SseBI OR StuI),177_1157,20_1000,4267.0,25.07,5213.562,6.97,3.08701189970502,0.978263514808569,0.25|0.2,4267
(Csp6I OR CviQI) AND (PasI),177_1157,20_1000,4294.0,25.23,5247.785,6.92,3.08711399373187,0.987979082629543,0.25|0.2,4294
(Alw21I OR BsiHKAI) AND (TspDTI),317_1157,160_1000,4484.0,26.35,5483.065,6.63,3.08735779041468,0.986691407300649,0.25|0.2,4484
(BfaI OR FspBI OR MaeI OR SspMI OR XspI) AND (SspI),297_1137,140_980,4411.0,25.92,5401.088,6.73,3.08794419552631,0.988577653801318,0.25|0.2,4411
(AcuI OR Eco57I) AND (MboII),317_1157,160_1000,4257.0,25.01,5214.066,6.97,3.08807287401889,0.994663626742186,0.25|0.2,4257
(MluCI OR Sse9I OR TasI) AND (Tru9I),297_1157,140_1000,4684.0,27.52,5740.627,6.33,3.08834244289119,0.956002440037457,0.25|0.2,4684
(MluCI OR Sse9I OR TasI) AND (MseI OR SaqAI OR Tru1I),297_1157,140_1000,4684.0,27.52,5740.627,6.33,3.08834244289119,0.956002440037457,0.25|0.2,4684
(BplI) AND (MboII),297_1157,140_1000,4344.0,25.53,5329.049,6.82,3.08875989696689,0.983227846161721,0.25|0.2,4344
(BmtI OR BspOI) AND (MboII),297_1157,140_1000,4306.0,25.3,5284.072,6.88,3.08889470112907,0.987387463556473,0.25|0.2,4306
(Bse1I OR BseNI OR BsrI) AND (PciI OR PscI),217_1137,60_980,4330.0,25.44,5316.929,6.83,3.08917296461643,0.959105506754843,0.25|0.2,4330
(MboII) AND (SacI OR SstI),297_1137,140_980,4403.0,25.87,5407.47,6.72,3.08924543324419,0.981579576809424,0.25|0.2,4403
(BtsI) AND (Tru9I),317_1157,160_1000,4455.0,26.18,5490.48,6.62,3.09076260551960,0.975028174451909,0.25|0.2,4455
(BtsI) AND (MseI OR SaqAI OR Tru1I),317_1157,160_1000,4455.0,26.18,5490.48,6.62,3.09076260551960,0.975028174451909,0.25|0.2,4455
(Eco147I OR PceI OR SseBI OR StuI) AND (MboII),297_1157,140_1000,4379.0,25.73,5399.441,6.73,3.09097385478235,0.988842285186504,0.25|0.2,4379
(BseMI OR BsrDI) AND (Csp6I OR CviQI),217_1157,60_1000,4259.0,25.03,5256.037,6.91,3.09135077371528,0.978093264157983,0.25|0.2,4259
(ApoI OR XapI) AND (BfaI OR FspBI OR MaeI OR SspMI OR XspI),317_1157,160_1000,4576.0,26.89,5655.801,6.43,3.09200810457207,0.991954311343788,0.25|0.2,4576
(BanII OR Eco24I) AND (MluCI OR Sse9I OR TasI),317_1137,160_980,4509.0,26.5,5579.386,6.51,3.09250617304250,0.966121639624302,0.25|0.2,4509
(Csp6I OR CviQI) AND (XcmI),197_1157,40_1000,4367.0,25.66,5413.801,6.71,3.09331909604985,0.978641091111082,0.25|0.2,4367
(BstENI OR EcoNI OR XagI) AND (MboII),297_1157,140_1000,4378.0,25.73,5432.867,6.69,3.09375331612997,0.983284567080202,0.25|0.2,4378
(MboII) AND (PasI),297_1157,140_1000,4313.0,25.34,5358.161,6.78,3.09423630083902,0.987327790087599,0.25|0.2,4313
(MboII) AND (TatI),317_1157,160_1000,4425.0,26.0,5500.365,6.61,3.09447823486517,0.990139409038917,0.25|0.2,4425
(HphI) AND (TatI),257_1157,100_1000,4265.0,25.06,5301.848,6.85,3.09450823717541,0.985658851337195,0.25|0.2,4265
(AccB7I OR PflMI OR Van91I) AND (Bse1I OR BseNI OR BsrI),217_1137,60_980,4276.0,25.13,5320.636,6.83,3.09492585207061,0.959871459731356,0.25|0.2,4276
(BamHI) AND (MboII),297_1157,140_1000,4258.0,25.02,5319.973,6.83,3.09670377106102,0.984027478662032,0.25|0.2,4258
(AseI OR PshBI OR VspI) AND (MaeIII),257_1077,100_920,4298.0,25.26,5375.438,6.76,3.09714744594070,0.974343170586165,0.25|0.2,4298
(MaeIII) AND (SspI),277_1157,120_1000,4277.0,25.13,5352.016,6.79,3.09737815284027,0.986961416921129,0.25|0.2,4277
(BmeT110I OR BsoBI) AND (MseI OR SaqAI OR Tru1I),317_1117,160_960,4320.0,25.38,5409.914,6.72,3.09770661447977,0.968006729314620,0.25|0.2,4320
(BmeT110I OR BsoBI) AND (Tru9I),317_1117,160_960,4320.0,25.38,5409.914,6.72,3.09770661447977,0.968006729314620,0.25|0.2,4320
(BalI OR MlsI OR MluNI OR Mox20I OR MscI OR Msp20I) AND (MboII),297_1157,140_1000,4351.0,25.57,5450.43,6.67,3.09784168306843,0.988434780348795,0.25|0.2,4351
(MboII) AND (PciI OR PscI),297_1157,140_1000,4418.0,25.96,5534.761,6.57,3.09787316054072,0.986191788788712,0.25|0.2,4418
(EcoT22I OR Mph1103I OR NsiI OR Zsp2I) AND (MboII),297_1157,140_1000,4385.0,25.77,5495.492,6.61,3.09803698228219,0.989835438192375,0.25|0.2,4385
(AspA2I OR AvrII OR BlnI OR XmaJI) AND (MboII),297_1157,140_1000,4264.0,25.06,5351.127,6.79,3.09862806232720,0.986821252411529,0.25|0.2,4264
(AcuI OR Eco57I) AND (BstMBI OR DpnII OR MboI),277_1117,120_960,4357.0,25.6,5471.607,6.64,3.09892733655029,0.970598835393424,0.25|0.2,4357
(AxyI OR Bse21I OR Bsu36I OR Eco81I) AND (MboII),297_1157,140_1000,4336.0,25.48,5445.244,6.67,3.09892807162287,0.987649034132048,0.25|0.2,4336
(MboII) AND (XcmI),297_1157,140_1000,4364.0,25.64,5483.794,6.63,3.09919639013413,0.985598122870261,0.25|0.2,4364
(AcuI OR Eco57I) AND (BstKTI),277_1117,120_960,4354.0,25.58,5473.168,6.64,3.09935035439909,0.969826686138091,0.25|0.2,4354
(Bse1I OR BseNI OR BsrI) AND (TspDTI),317_1157,160_1000,4685.0,27.53,5896.626,6.16,3.09989398782158,0.982160362913548,0.25|0.2,4685
(BplI) AND (Bse1I OR BseNI OR BsrI),197_1137,40_980,4286.0,25.19,5396.478,6.73,3.10005824419179,0.916325270956173,0.25|0.2,4286
