Enzyme(s),Experimental_size_range,Theoretical_size_range,Score,%_max_Score,NF/1000,Cost_Reduction_Factor,Enrichment_Value,Robustness,C_Score|C_NF/1000,Number_of_sites,Sites_IDs
(AjuI) AND (BsiSI OR MspI),197_297,40_140,24.122255202,27.78,528.496,77.91,3.73151160559364,0.733399018744854,0.25|0.2,72,S011;S026;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S088;S097;S107;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S183;S192;S201;S204;S207;S213;S218;S223;S227;S228;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S269;S274;S275;S277;S283;S285;S286;S289;S292;S296;S302;S310;S312;S313;S329;S334;S335;S338;S339;S340;S342;S343;S346;S348;S351;S352
(BsiSI OR MspI) AND (Bsp19I OR NcoI),217_317,60_160,22.772943147,26.23,505.169,81.51,3.73690533877404,0.925549954488125,0.25|0.2,66,S011;S026;S032;S035;S048;S053;S065;S066;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S164;S183;S185;S192;S194;S201;S204;S205;S207;S213;S218;S223;S227;S238;S241;S242;S246;S259;S260;S267;S268;S274;S275;S285;S286;S287;S289;S292;S296;S310;S312;S334;S335;S338;S339;S343;S346;S348;S349;S351;S352
(AspA2I OR AvrII OR BlnI OR XmaJI) AND (BsiSI OR MspI),217_337,60_180,23.88538755,27.51,529.987,77.69,3.73702073342469,0.949801671743451,0.25|0.2,72,S011;S016;S026;S032;S034;S035;S048;S053;S066;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S158;S167;S183;S185;S192;S194;S201;S204;S205;S207;S213;S218;S223;S227;S238;S240;S241;S242;S246;S259;S260;S262;S267;S274;S275;S279;S285;S286;S287;S289;S292;S296;S298;S310;S312;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BsiSI OR MspI) AND (BstENI OR EcoNI OR XagI),217_317,60_160,23.49564556,27.06,522.909,78.75,3.73832654337233,0.930164302730337,0.25|0.2,73,S011;S025;S026;S034;S035;S048;S051;S053;S065;S066;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S143;S148;S154;S155;S157;S163;S165;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S238;S241;S242;S246;S259;S260;S262;S267;S268;S274;S275;S285;S286;S287;S289;S292;S296;S310;S312;S332;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BciVI OR BfuI) AND (BsiSI OR MspI),197_317,40_160,26.637803978,30.68,597.998,68.86,3.74208912152218,0.905965664543015,0.25|0.2,80,S011;S026;S032;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S087;S088;S090;S097;S102;S107;S113;S114;S116;S118;S121;S122;S124;S127;S129;S148;S155;S157;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S329;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BsiSI OR MspI) AND (CspCI),197_317,40_160,26.221717964,30.2,590.454,69.74,3.74341273590771,0.777057807629214,0.25|0.2,81,S011;S026;S032;S034;S035;S037;S038;S047;S048;S053;S057;S065;S066;S076;S083;S087;S088;S097;S102;S107;S114;S116;S118;S121;S122;S124;S127;S129;S132;S148;S155;S157;S183;S185;S192;S194;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S266;S267;S268;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S329;S334;S335;S338;S339;S342;S343;S346;S348;S349;S351;S352
(BsiSI OR MspI) AND (BtgI),217_297,60_140,23.154022478,26.67,521.996,78.88,3.74392853323224,0.899752825553741,0.25|0.2,60,S011;S012;S016;S021;S026;S029;S035;S045;S048;S053;S085;S088;S097;S107;S109;S114;S118;S121;S124;S148;S151;S155;S157;S159;S160;S164;S183;S192;S198;S201;S204;S205;S207;S213;S218;S221;S223;S227;S238;S240;S241;S242;S259;S260;S274;S276;S285;S286;S287;S289;S292;S310;S312;S334;S335;S338;S339;S346;S348;S351
(AflII OR BfrI OR BspTI OR BstAFI OR MspCI OR Vha464I) AND (BsiSI OR MspI),197_297,40_140,23.720008988,27.32,535.755,76.86,3.74473919232405,0.895210242248825,0.25|0.2,71,S009;S011;S026;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S088;S097;S107;S116;S118;S121;S124;S127;S129;S148;S155;S157;S183;S185;S192;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S269;S274;S275;S277;S283;S285;S286;S287;S289;S292;S296;S310;S312;S313;S329;S334;S335;S338;S339;S342;S343;S346;S348;S351;S352
(BclI OR FbaI OR Ksp22I) AND (BsiSI OR MspI),197_297,40_140,24.276674587,27.96,556.239,74.03,3.75096004742380,0.893936894163790,0.25|0.2,71,S011;S026;S034;S035;S037;S047;S048;S053;S057;S065;S066;S076;S083;S088;S097;S107;S110;S114;S116;S118;S121;S124;S127;S129;S148;S155;S157;S183;S192;S201;S204;S207;S213;S218;S223;S227;S229;S238;S241;S242;S246;S254;S259;S260;S262;S267;S269;S274;S275;S277;S283;S285;S286;S289;S292;S296;S310;S312;S313;S327;S329;S334;S335;S338;S339;S342;S343;S346;S348;S351;S352
(AccB7I OR PflMI OR Van91I) AND (BsiSI OR MspI),257_377,100_220,22.139261552,25.5,507.417,81.15,3.75108969101356,0.953026168793408,0.25|0.2,61,S016;S032;S043;S055;S059;S061;S063;S072;S073;S083;S085;S087;S102;S108;S114;S115;S116;S118;S121;S122;S127;S139;S155;S157;S167;S183;S185;S192;S193;S194;S205;S218;S223;S228;S236;S238;S239;S240;S241;S242;S244;S259;S260;S261;S268;S274;S285;S286;S287;S288;S289;S292;S297;S298;S312;S315;S317;S332;S344;S349;S352
